lat,lon,rh_high,rh_low,temp_high_c,temp_low_c,solar_irradiance_w_per_m2,gel_temperature_c,best_salt,best_sl,best_lcow,infeasible,electric_heat_w_per_m2,gel_temperature_optimized_c,annual_electricity_cost_usd_per_m2,zsr_backend,blend
66.65810500682782,63.35358657181445,0.8884657534246575,0.6918082191780822,1.0027397260273974,-4.729863013698631,271.2219178082192,17.164711582662136,MgCl2,15.996050559441338,0.0023266643145469627,False,0.0001352859303479434,17.164720286874335,3.950349166159947e-05,ipopt,CaCl2=0.0002;MgCl2=0.9998
71.07092835028389,-104.58522935766173,0.8672054794520548,0.7424931506849315,-9.301095890410958,-14.628767123287671,238.64931506849314,5.481481854171106,MgCl2,15.99726587023244,0.002851418926028403,False,0.0001084561893254371,5.481489133037405,3.1669207283027634e-05,ipopt,CaCl2=0.0002;MgCl2=0.9998
53.29405420960427,71.60788268184602,0.8076986301369863,0.5039726027397261,9.845205479452055,0.4301369863013699,488.52876712328765,37.424884600724546,LiCl,15.999402774578648,0.013814376862790832,False,0.00011959035712953115,37.4248917214416,3.492038428182309e-05,ipopt,LiCl=1.0000
44.43591013897685,-112.63554668067258,0.8662739726027396,0.5095068493150685,6.345205479452055,-3.4890410958904123,658.572602739726,43.332617705800324,LiCl,15.999272313995728,0.008897757353764768,False,0.0001769800503831583,43.33262800139887,5.167817471188222e-05,ipopt,LiCl=1.0000
26.110473080823027,-80.59102893233496,0.9292328767123287,0.4894794520547945,30.395342465753423,20.62876712328767,745.3068493150685,68.42439115325128,LiCl,15.9983023196238,0.005249860417347226,False,0.00029285650953462616,68.42440653505594,8.551410078411084e-05,ipopt,LiCl=1.0000
61.9136953548131,76.21453229553794,0.8842191780821917,0.666109589041096,3.1331506849315067,-3.563561643835616,350.241095890411,23.67670982869911,LiCl,16.00000015853637,0.008495706896475778,False,0.00019581307564941447,23.676722119628838,5.717741808962904e-05,ipopt,LiCl=1.0000
48.69420472140199,-85.25339513076766,0.913068493150685,0.5458356164383562,8.32054794520548,-0.9515068493150683,511.827397260274,37.30265833460385,LiCl,15.998565943177658,0.006303798296970302,False,0.0002477146918687166,37.30267309122782,7.233269002566525e-05,ipopt,LiCl=1.0000
32.11816451897147,50.49950927992784,0.6743835616438356,0.2953150684931507,20.3213698630137,7.502191780821918,818.9260273972603,63.36732104805234,none,,1e+30,True,0.0,,0.0,,
70.04551321132357,-24.741463505949834,0.7758630136986301,0.5316712328767124,-9.638356164383561,-14.779726027397261,325.2986301369863,10.350260995755077,LiCl,15.998865315091065,0.01746865377032768,False,0.00010487912523909891,10.350267910201941,3.062470456981689e-05,ipopt,LiCl=1.0000
-18.17586572091284,132.99183264429163,0.5761095890410959,0.25736986301369863,33.38301369863014,20.83835616438356,885.013698630137,77.43566553679534,LiCl,15.99972238897736,0.03194949062374485,False,5.3077158121075404e-05,77.43566822104003,1.549853017135402e-05,ipopt,LiCl=1.0000
61.63207525680262,98.20798677812834,0.8688767123287672,0.5551780821917808,0.14630136986301426,-8.762739726027398,366.71232876712327,21.843769363230525,LiCl,15.999136237843372,0.009484015585193165,False,0.0001736153648936364,21.843780335911806,5.069568654894183e-05,ipopt,LiCl=1.0000
71.79632381471076,-78.94460144077354,0.8564657534246575,0.6778630136986301,-11.963013698630137,-17.09315068493151,257.06849315068496,4.0715117541203885,CaCl2,15.999517126655185,0.003401798699726536,False,8.753929507587331e-05,4.071517656063171,2.556147416215501e-05,ipopt,CaCl2=1.0000
16.66549582088568,-9.915042262116295,0.3795890410958904,0.15794520547945207,36.18657534246575,24.276164383561646,865.0328767123287,78.87868348995855,LiCl,16.000000159559402,0.06346265845792735,False,3.078642279268754e-05,78.8786850374217,8.989635455464763e-06,ipopt,LiCl=1.0000
19.382423692933315,31.523860523300815,0.3386027397260274,0.1327123287671233,35.316986301369866,22.336164383561645,914.8493150684932,80.39806020105856,LiCl,16.00000015975884,0.06891224985360175,False,2.8585332222876947e-05,80.39806162865153,8.346917009080069e-06,ipopt,LiCl=1.0000
54.71581591430244,159.93368633950297,0.8949863013698631,0.6433972602739726,2.3594520547945206,-5.086027397260273,430.0383561643836,27.440702832523844,LiCl,15.9988202472201,0.007523712731121001,False,0.0002116587322238782,27.440715930014466,6.180434980937243e-05,ipopt,LiCl=1.0000
28.939960456020103,100.66792597586516,0.8578630136986302,0.31852054794520546,13.912054794520547,0.21369863013698645,810.1397260273973,57.528507862699456,none,,1e+30,True,0.0,,0.0,,
-2.5388033818482683,39.55050909921101,0.9132876712328768,0.4112328767123287,33.29561643835616,22.932328767123284,851.9342465753425,75.85169478991334,LiCl,15.999343111493216,0.006100703720124185,False,0.0002521741045381264,75.85170762861345,7.363483852513292e-05,ipopt,LiCl=1.0000
68.37674336850316,110.41501569490875,0.8368219178082192,0.6364931506849315,-6.9701369863013705,-14.43945205479452,289.44657534246574,10.72305399792865,LiCl,15.99926572347422,0.012413669777270887,False,0.00014141816941021712,10.723063308819345,4.12941054677834e-05,ipopt,LiCl=1.0000
-47.83099775518059,-74.18051478022457,0.9903013698630138,0.7221369863013699,8.720273972602739,2.563013698630137,379.15342465753423,30.45813070043996,none,,1e+30,True,0.0,,0.0,,
71.85042764247929,-124.01397874142572,0.8862739726027397,0.7488493150684932,-7.100821917808219,-12.653150684931505,245.6767123287671,7.993275399532004,MgCl2,15.999457180214172,0.002345405071594648,False,0.00011690730715195691,7.993283172478675,3.4136933688371423e-05,ipopt,MgCl2=1.0000
31.292681623483432,-95.93359943000553,0.8759999999999999,0.4738082191780822,26.178356164383562,16.114246575342463,703.2493150684932,62.779625469242106,LiCl,15.999262010564541,0.008436793451407276,False,0.00018513838337660818,62.7796354237854,5.40604079459696e-05,ipopt,LiCl=1.0000
15.966952775169986,103.22886136295057,0.8538630136986302,0.5108493150684932,31.80164383561644,22.961095890410963,794.7178082191781,71.94455582726917,LiCl,16.000000158800532,0.009771513736177084,False,0.00016003264429597513,71.94456410988684,4.672953213442474e-05,ipopt,LiCl=1.0000
-21.466466706214092,121.95063141840792,0.4844383561643836,0.18328767123287673,34.672876712328765,21.124657534246577,893.6191780821918,78.90393665230206,LiCl,15.999792036572915,0.04261442043450591,False,4.154163179617391e-05,78.90393874014613,1.2130156484482784e-05,ipopt,LiCl=1.0000
59.868521307506,88.71446172770328,0.8744383561643835,0.5804931506849315,4.055068493150685,-4.334520547945205,377.75342465753425,26.07686896508976,LiCl,16.000000158924912,0.009096464122967362,False,0.00018183853223941568,26.076880275843347,5.309685141390938e-05,ipopt,LiCl=1.0000
51.477225799820644,105.084911676339,0.8656164383561644,0.5151780821917807,3.7347945205479447,-4.6347945205479455,481.041095890411,31.5072012684431,LiCl,15.999164997465698,0.009346662712004322,False,0.000171217956374769,31.507211699872265,4.999564326143255e-05,ipopt,LiCl=1.0000
-50.86092804306344,-73.83419810751224,0.9224109589041096,0.6772054794520548,7.803835616438355,3.30986301369863,355.2082191780822,28.286893674672914,LiCl,15.999914159676669,0.005966808195419851,False,0.0002677054144259519,28.286910187036508,7.816998101237796e-05,ipopt,LiCl=1.0000
59.71150299648228,-75.12222687995704,0.8852328767123288,0.6997534246575343,-1.368493150684932,-7.027945205479453,372.3342465753425,20.76442725631884,LiCl,15.99922084511855,0.00828862878811066,False,0.00019590257045703723,20.764439687605655,5.720355057345488e-05,ipopt,LiCl=1.0000
36.6964088384413,-105.30476441166206,0.8003561643835616,0.3538356164383562,8.125205479452054,-2.7257534246575346,790.1315068493151,51.63473258956512,none,,1e+30,True,0.0,,0.0,,
10.523474005773409,19.652052675931305,0.601013698630137,0.2889589041095891,35.71205479452054,23.640547945205476,858.931506849315,78.20342422064455,LiCl,15.999708124728867,0.030392972133474624,False,5.5605036888636765e-05,78.2034270236084,1.6236670771481936e-05,ipopt,LiCl=1.0000
10.33242554069237,15.025675335707147,0.6148767123287672,0.31383561643835617,34.83534246575342,23.200273972602737,858.082191780822,77.42759592171939,LiCl,15.9996880916922,0.02888594854817597,False,5.2897453805501524e-05,77.42759859771576,1.5446056511206444e-05,ipopt,LiCl=1.0000
63.677672851340816,92.26211446416694,0.8891780821917808,0.6907123287671233,-2.6104109589041093,-9.26,342.42739726027395,17.896719745472993,LiCl,15.998876319841562,0.008105393247081639,False,0.00020033088977596415,17.896732593914965,5.849661981458153e-05,ipopt,LiCl=1.0000
3.5806073676132115,-68.85926673776079,0.986986301369863,0.6465205479452055,30.54712328767123,22.706849315068492,801.9479452054794,71.2158688020503,none,,1e+30,True,0.0,,0.0,,
-16.339995420090005,131.19196476988733,0.6266301369863014,0.2862465753424658,34.45835616438356,22.533698630136985,879.3095890410959,78.0761494987434,LiCl,15.999675979400422,0.027388499990301764,False,6.085996539559712e-05,78.07615256825372,1.7771109895514357e-05,ipopt,LiCl=1.0000
-0.7207647958352226,133.51349376333175,0.9468219178082192,0.6587671232876713,30.38109589041096,25.112054794520542,814.8356164383562,71.67666437053344,LiCl,15.997867958732002,0.004196845531455238,False,0.0003641289574328787,71.67668323750011,0.00010632565557040059,ipopt,LiCl=1.0000
35.98420382265681,103.10696083160234,0.7143561643835616,0.31854794520547947,12.99671232876712,2.4312328767123286,684.1397260273973,50.425134316456294,LiCl,15.99955491592538,0.01995973900228473,False,8.288924785956768e-05,50.42513900365572,2.420366037499376e-05,ipopt,LiCl=1.0000
19.45373149620133,2.3801565248102374,0.28372602739726027,0.10471232876712327,34.219452054794516,21.345479452054793,884.9917808219178,78.13412101778223,LiCl,15.999901597388806,0.08997418786729276,False,2.4571110268588855e-05,78.13412225673743,7.174764198427946e-06,ipopt,LiCl=1.0000
24.60690825653117,106.84852567398757,0.9251506849315068,0.5948493150684931,24.28876712328767,16.12958904109589,657.2821917808219,58.89612553072152,LiCl,15.99978502030183,0.005523278126005008,False,0.00027967407841658404,58.89614081044317,8.166483089764256e-05,ipopt,LiCl=1.0000
65.63398876775928,140.43415340448087,0.8873150684931507,0.7041643835616438,-14.588767123287672,-20.08520547945205,337.8109589041096,6.485489085476505,LiCl,16.000000158307984,0.008108645566252405,False,0.00020393101128151394,6.485502717778335,5.954785529420208e-05,ipopt,LiCl=1.0000
64.1459711827992,-49.02445370238025,0.7960273972602739,0.6117534246575342,-5.825479452054795,-11.138082191780823,396.1041095890411,18.02330357623903,LiCl,15.999414399151672,0.01493287841714912,False,0.00011430233837196897,18.023310903685182,3.337628280461494e-05,ipopt,LiCl=1.0000
-20.339939520960897,-64.40800881607169,0.9166575342465754,0.5474246575342466,21.26027397260274,11.518904109589041,816.4027397260274,64.03828507771613,LiCl,15.998485190245928,0.005873040654411356,False,0.0002623069424147636,64.03829910828242,7.659362718511097e-05,ipopt,LiCl=1.0000
34.24438953031988,131.61510890822206,0.9357534246575342,0.552054794520548,19.481643835616435,11.100547945205479,617.9561643835616,52.72920926386117,LiCl,16.00000015774816,0.0049115387198761995,False,0.00031439275784309035,52.72922687742125,9.180268529018237e-05,ipopt,LiCl=1.0000
34.51042630015617,72.55961751256389,0.7842191780821918,0.3701917808219178,25.086575342465753,14.349315068493151,673.917808219178,60.406494680620575,LiCl,15.999393774820419,0.015146185416894145,False,0.00010675551274211721,60.406500477057115,3.1172609720698225e-05,ipopt,LiCl=1.0000
-26.237847842314835,-63.93944163833887,0.8045753424657535,0.43750684931506845,28.82054794520548,18.166849315068493,724.9150684931507,66.10147691561271,LiCl,15.999365537777926,0.013436810697333977,False,0.0001187561029760008,66.10148321367082,3.467678206899223e-05,ipopt,LiCl=1.0000
43.39929055145441,-90.09327048357767,0.8488493150684931,0.4909315068493151,14.689589041095893,5.099726027397261,590.6958904109589,47.11815693541612,LiCl,16.00000015939769,0.010343017855316319,False,0.00015368696280205324,47.11816574220055,4.487659313819955e-05,ipopt,LiCl=1.0000
31.36729137159925,-93.07169507416288,0.9075616438356164,0.4393150684931507,26.96794520547945,15.883561643835616,711.7561643835617,63.87263292284239,LiCl,15.99863509628038,0.006515663953825745,False,0.00023754227319870233,63.87264563747989,6.936234377402108e-05,ipopt,LiCl=1.0000
45.5385180672867,-122.37381955951355,0.9281917808219178,0.5447123287671233,16.863561643835617,7.095616438356164,523.4465753424657,45.572415759895996,LiCl,15.99836031932271,0.0054271497212446335,False,0.0002866255069767745,45.572432286185034,8.369464803721815e-05,ipopt,LiCl=1.0000
-16.61639906779807,145.07358887548142,0.9167397260273973,0.46843835616438356,28.836438356164383,19.026301369863013,804.4356164383562,69.88081719672364,LiCl,15.998494165928044,0.005916893758716249,False,0.00026010422489205457,69.88083077545272,7.595043366847994e-05,ipopt,LiCl=1.0000
39.60478329168309,-3.629947959483024,0.7781917808219179,0.34986301369863015,21.962191780821914,10.136438356164383,705.3260273972603,59.23732960475673,LiCl,15.999406442058312,0.015312590488260345,False,0.0001046858658717521,59.23733531618055,3.056827283455162e-05,ipopt,LiCl=1.0000
27.44574111523677,-99.43618551227961,0.8452602739726028,0.35912328767123286,30.648493150684935,19.481369863013697,753.5041095890411,69.02853873618942,LiCl,15.999280020801717,0.010425391886202916,False,0.00015072189509768484,69.02854663268035,4.4010793368523974e-05,ipopt,LiCl=1.0000
-0.8137284100350257,110.70941392835668,0.989945205479452,0.6752876712328767,30.3413698630137,22.544657534246575,804.7753424657534,71.17336057607547,none,,1e+30,True,0.0,,0.0,,
59.52217064237422,-126.51156718293704,0.8707945205479452,0.5005205479452055,6.911506849315069,-3.0789041095890415,390.2849315068493,29.405775966235858,LiCl,16.0000001590756,0.009351648473342267,False,0.0001765255584166167,29.405786808197167,5.1545463057652086e-05,ipopt,LiCl=1.0000
-19.319593869969353,-58.18789718469783,0.8356986301369864,0.46898630136986297,32.56493150684932,22.578082191780823,772.9095890410958,71.57854896509026,LiCl,15.999291220370957,0.011078998695413287,False,0.00014207241132907524,71.57855632945426,4.148514410808998e-05,ipopt,LiCl=1.0000
62.49986331992794,-136.74594885201003,0.8948493150684932,0.5440273972602739,6.403561643835617,-2.7887671232876707,353.9917808219178,26.920899153159098,LiCl,15.999139172930304,0.007780637403458938,False,0.00020926442935121248,26.92091212810452,6.110521337055405e-05,ipopt,LiCl=1.0000
44.398246751461414,-101.82809556660466,0.8104657534246575,0.4236986301369863,15.037808219178082,4.481369863013699,627.5698630136986,49.31781126270111,LiCl,15.999377536073785,0.013001004781813381,False,0.000123548393108036,49.31781828028168,3.6076130787546515e-05,ipopt,LiCl=1.0000
-2.1705432341191084,12.568299112660561,0.9966301369863014,0.5916164383561644,28.282739726027398,19.198630136986303,755.4602739726027,67.09447778495176,none,,1e+30,True,0.0,,0.0,,
66.66907987114674,56.63723228780493,0.9081369863013699,0.7147123287671233,2.5632876712328763,-3.717260273972602,280.5780821917808,19.175372757386192,MgCl2,15.994370701373171,0.001840590078752206,False,0.0001803043058802127,19.175384273027966,5.264885731702211e-05,ipopt,CaCl2=0.0002;MgCl2=0.9998
17.449777126566545,51.83232122093265,0.7347397260273972,0.20863013698630137,32.810684931506856,19.539452054794523,931.6356164383561,79.07398004914076,LiCl,15.999969973878406,0.01786881685610856,False,8.236841528486832e-05,79.07398418767305,2.4051577263181555e-05,ipopt,LiCl=1.0000
17.69066783121214,36.182816717971875,0.6067397260273972,0.17093150684931507,36.48027397260274,22.912328767123288,902.7178082191781,80.82231918540498,LiCl,15.999696349388692,0.029217406086438698,False,5.729020641411959e-05,80.82232204140796,1.672874027292292e-05,ipopt,LiCl=1.0000
3.6616353950523717,18.42606655534069,0.9758082191780822,0.5594520547945205,30.78904109589041,21.2427397260274,797.7753424657534,71.22638791002602,none,,1e+30,True,0.0,,0.0,,
-11.78820182220997,-47.62393004194266,0.8097534246575343,0.4361917808219178,32.42,21.824109589041093,858.1013698630137,75.39831257196808,LiCl,15.999403995351365,0.012672859038473691,False,0.0001244460096104694,75.39831891989762,3.633823480625707e-05,ipopt,LiCl=1.0000
